cust_id,AVARAGE _INTER_BOUNCE_TIME,salary of customer,FIRST 3 MONTH_BOUNCE_RATIO,FIRST_MONTH_BOUNCE,LATEST 3 MONTH_BOUNCE_RATIO,LATEST 3 MONTH_CLEAR_RATIO,LATEST_3 MONTHONTH_AVARAGE UNIQ_INTENSITY,LATEST_3 MONTHONTH_NUMBER OF TIME_FOLLOWUP_GT15D,LATEST_3 MONTHONTH_NUMBER OF TIME_FOLLOWUP_LQ15D,LATEST_MONTH_BOUNCE,LATEST_MONTH_FIRST_FOLLOWUP_DAY,LATEST_MONTH_LAST_FOLLOWUP_DAY,LATEST_MONTH_UNIQ_INTENSITY,month on book,NEVER_BOUNCE_FLAG,NUMBER OF TIME_BANK_CLEAR,NUMBER OF TIME_BOUNCE_PAID_BY_ END OF THE MONTH,NUMBER OF TIME_BOUNCES_LATEST_25PT,NUMBER OF TIME_CLEAR,number of deviations customer have at time of disbursal. ,Median day Offline payment  (like manual or mobility app payment)number of receipt cut,On which day receipt cut has been done,median receipt cut in last 6 month,remaining tenure of customer,RATE OF INTEREST,total number of dre receipt cut,TOTAL_OUTSTANDING_BALANCE LIVE_TRACTOR LOAN,number of unique receipt cut
cust1390,0,150000,0,0,0,0,0,0,0,0,0,0,0,2,YES,0,0,0,0,0,9,16,9,10,22.25,1,,1
cust1391,0,610000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,5,5,5,10,18.19,1,,1
cust1392,,150000,0,,0,0,,,,,,,,2,NO,,,,,0,0,,0,40,22.14,0,,0
cust1393,,537211,0,,0,0,,,,,,,,3,NO,,,,,0,0,,0,16,26.48,0,,0
cust1394,0,252735,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,9,24,9,22,26.03,1,,1
cust1395,0,250000,0.5,1,0.5,0.5,0,0,0,0,0,0,0,3,NO,1,1,0,1,3,15,5,15,33,15,1,,1
cust1396,0,250000,0,0,0,0.5,0,0,0,0,0,0,0,3,YES,1,0,0,1,2,15,5,15,21,18.09,1,,1
cust1397,0,250000,0.5,0,0.5,0,0,0,0,1,0,0,0,3,NO,0,1,1,0,1,9,11,9,21,17.08,2,,2
cust1398,,650000,0,,0,0,,,,,,,,1,NO,,,,,1,0,6,0,34,19,0,,0
cust1399,,150000,0,,0,0,,,,,,,,1,NO,,,,,0,0,8,0,23,19.46,0,,0
cust1400,0,150000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,13,5,13,18,21.4,1,,1
cust1401,0,60083,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,12,7,12,16,24.21,1,,1
cust1402,0,150000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,18,5,18,16,22.35,1,,1
cust1403,,469372,0,,0,0,,,,,,,,1,NO,,,,,1,0,,0,11,26.24,0,,0
cust1404,,150000,0,,0,0,,,,,,,,1,NO,,,,,2,0,9,0,35,17.91,0,,0
cust1405,0,2200000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,23,31,23,50,16.7,1,,1
cust1406,,60660000,0,,0,0,,,,,,,,1,NO,,,,,1,0,11,0,51,16.2,0,,0
cust1407,0,870000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,5,5,5,16,18.64,1,,1
cust1408,0,300000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,2,6,7,6,40,18.23,1,,1
cust1409,0,44945000,0,0,0,0,0,0,0,0,0,0,0,2,YES,0,0,0,0,0,5,31,5,34,18.25,1,,1
cust1410,0,300000,0,0,0,0.5,0,0,0,0,0,0,0,3,YES,1,0,0,1,0,5,5,5,15,19.5,1,,1
cust1411,,275000,0,,0,0,,,,,,,,1,NO,,,,,3,0,,0,50,18,0,,0
cust1412,0,650000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,5,5,5,22,18.56,1,,1
cust1413,0,970000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,16,5,16,46,19.5,1,,1
cust1414,,590000,0,,0,0,,,,,,,,1,NO,,,,,2,0,3,0,23,23.07,0,,0
cust1415,0,28286,0.5,1,0.5,0.5,0,0,0,0,0,0,0,3,NO,1,1,0,1,2,4,5,4,15,19.02,1,,1
cust1416,0,431756,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,4,5,6,5,22,19.01,1,,1
cust1417,,680020,0,,0,0,,,,,,,,1,NO,,,,,0,0,11,0,35,19.39,0,,0
cust1418,0,462602,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,4,,4,32,21.19,1,,1
cust1419,0,950000,0.5,1,0.5,0.5,0,0,0,0,0,0,0,3,NO,1,1,0,1,0,7,5,7,21,24.89,1,,1
cust1420,,194000,0,,0,0,,,,,,,,1,NO,,,,,0,0,3,0,35,17.68,0,,0
cust1421,,893080,0,,0,0,,,,,,,,3,NO,,,,,1,0,5,0,28,27.48,0,,0
cust1422,,300000,0,,0,0,,,,,,,,1,NO,,,,,3,0,8,0,47,18.37,0,,0
cust1423,,550000,0,,0,0,,,,,,,,1,NO,,,,,1,0,7,0,22,23.06,0,,0
cust1424,,430000,0,,0,0,,,,,,,,1,NO,,,,,0,0,14,0,11,24.07,0,,0
cust1425,,590000,0,,0,0,,,,,,,,1,NO,,,,,1,0,31,0,11,23.16,0,,0
cust1426,0,650000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,5,5,5,34,18.01,1,,1
cust1427,0,825000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,2,5,5,5,52,17.61,1,,1
cust1428,,675000,0,,0,0,,,,,,,,1,NO,,,,,1,0,6,0,47,19.5,0,,0
cust1429,,390000,0,,0,0,,,,,,,,1,NO,,,,,2,0,6,0,17,19.5,0,,0
cust1430,,275000,0,,0,0,,,,,,,,1,NO,,,,,0,0,7,0,35,19.5,0,,0
cust1431,0,370000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,5,6,5,8,19,1,,1
cust1432,0,600000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,3,5,3,10,23,1,,1
cust1433,0.5,120000,1,1,1,0,0,0,0,1,0,0,0,3,NO,0,2,1,0,0,14,11,14,12,22,2,,2
cust1434,0,1148830,1,1,1,0,0,0,0,1,0,0,0,3,NO,0,1,1,0,2,13,4,13,24,20.15,2,,2
cust1435,0,172984,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,4,,4,26,20.25,1,,1
cust1436,,98933,0,,0,0,,,,,,,,1,NO,,,,,0,0,6,0,36,19.52,0,,0
cust1437,,240000,0,,0,0,,,,,,,,1,NO,,,,,0,0,,0,17,28.27,0,,0
cust1438,,36000,0,,0,0,,,,,,,,1,NO,,,,,1,0,4,0,28,27.26,0,,0
cust1439,0,578000,0,0,0,0,0,0,0,0,0,0,0,2,YES,0,0,0,0,1,14,21,14,19,19.67,1,,1
cust1440,,410000,0,,0,0,,,,,,,,1,NO,,,,,2,0,14,0,17,19,0,,0
cust1441,,650000,0,,0,0,,,,,,,,1,NO,,,,,1,0,5,0,35,18.01,0,,0
cust1442,,650000,0,,0,0,,,,,,,,1,NO,,,,,0,0,31,0,47,19.5,0,,0
cust1443,,1005000,0,,0,0,,,,,,,,1,NO,,,,,1,0,18,0,44,19.63,0,,0
cust1444,0,990000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,4,18,4,28,19.5,1,,1
cust1445,0,650000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,5,30,5,27,18.9,1,,1
cust1446,0,780000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,2,7,5,7,28,19.5,1,,1
cust1447,,1400000,0,,0,0,,,,,,,,1,NO,,,,,0,0,3,0,17,26,0,,0
cust1448,,300000,0,,0,0,,,,,,,,1,NO,,,,,1,0,5,0,19,19.5,0,,0
cust1449,,650000,0,,0,0,,,,,,,,1,NO,,,,,2,0,8,0,35,18.04,0,,0
cust1450,,650000,0,,0,0,,,,,,,,1,NO,,,,,4,0,13,0,28,18.02,0,,0
cust1451,,370000,0,,0,0,,,,,,,,1,NO,,,,,1,0,5,0,35,19.5,0,,0
cust1452,,300000,0,,0,0,,,,,,,,1,NO,,,,,3,0,6,0,23,19,0,,0
cust1453,,410000,0,,0,0,,,,,,,,1,NO,,,,,1,0,5,0,29,19.5,0,,0
cust1454,0,410000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,7,5,7,28,19,1,,1
cust1455,0,650000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,4,8,4,34,18.02,1,,1
cust1456,0,390000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,6,25,6,38,18,1,,1
cust1457,,650000,0,,0,0,,,,,,,,1,NO,,,,,1,0,4,0,52,18.01,0,,0
cust1458,0,390000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,2,7,14,7,42,19,1,,1
cust1459,0,474669,0,0,0,1,0,0,0,0,0,0,0,2,YES,1,0,0,1,0,0,5,0,32,19.8,0,,0
cust1460,0,390000,0.5,0,0.5,0,0,0,0,1,0,0,0,3,NO,0,1,1,0,2,12,9,12,45,19,2,,2
cust1461,,300000,0,,0,0,,,,,,,,1,NO,,,,,2,0,6,0,30,18.85,0,,0
cust1462,0,650000,0,0,0,0.5,2,0,1,0,0,0,0,3,YES,1,0,0,1,1,5,5,5,21,18.5,1,,1
cust1463,0,630080,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,13,5,13,26,20.35,1,,1
cust1464,0,552508,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,28,29,28,20,22.28,1,,1
cust1465,0,566813,0,0,0,1,0,0,0,0,0,0,0,2,YES,1,0,0,1,0,5,5,5,32,20.08,1,,1
cust1466,0,790540,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,2,31,27,31,32,21.95,1,,1
cust1467,0,355356,0,0,0,1,0,0,0,0,0,0,0,2,YES,1,0,0,1,0,0,20,0,32,20.23,0,,0
cust1468,,150000,0,,0,0,,,,,,,,1,NO,,,,,1,0,5,0,32,19.24,0,,0
cust1469,,1050000,0,,0,0,,,,,,,,1,NO,,,,,0,0,5,0,47,17.62,0,,0
cust1470,,174648,0,,0,0,,,,,,,,2,NO,,,,,2,0,4,0,16,26.92,0,,0
cust1471,,150000,0,,0,0,,,,,,,,1,NO,,,,,0,0,17,0,35,16,0,,0
cust1472,,885000,0,,0,0,,,,,,,,1,NO,,,,,2,0,18,0,45,19,0,,0
cust1473,0,645000,0.5,1,0.5,0.5,0,0,0,0,0,0,0,3,NO,1,1,0,1,0,7,5,7,30,24.02,1,,1
cust1474,0.5,410000,1,1,1,0,0,0,0,1,0,0,0,3,NO,0,2,1,0,0,6,,6,18,24.03,2,,2
cust1475,0,590000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,4,7,4,34,23.26,1,,1
cust1476,0,530000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,6,5,6,28,19.5,1,,1
cust1477,0.5,80800000,1,1,1,0,0,0,0,1,0,0,0,3,NO,0,2,1,0,1,21,5,21,27,15,2,,2
cust1478,0,1167000,0.5,1,0.5,0.5,0,0,0,0,0,0,0,3,NO,1,1,0,1,2,5,5,5,18,19.73,1,,1
cust1479,0.5,1000000,1,1,1,0,0,0,0,1,0,0,0,3,NO,0,2,1,0,0,13,8,13,9,16.6,2,,2
cust1480,0,650000,0,0,0,0.5,0,0,0,0,0,0,0,3,YES,1,0,0,1,2,4,5,4,33,18.5,1,,1
cust1481,0,295000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,6,17,6,10,23.03,1,,1
cust1482,,590000,0,,0,0,,,,,,,,1,NO,,,,,0,0,4,0,17,25.01,0,,0
cust1483,,705000,0,,0,0,,,,,,,,1,NO,,,,,2,0,7,0,28,23.08,0,,0
cust1484,0.5,310000,1,1,1,0,0,0,0,1,0,0,0,3,NO,0,2,1,0,1,12,18,12,49,19.5,2,,2
cust1485,0.5,450000,1,1,1,0,0,0,0,1,0,0,0,3,NO,0,2,1,0,2,8,13,8,48,18.02,2,,2
cust1486,,390000,0,,0,0,,,,,,,,1,NO,,,,,1,0,6,0,9,17,0,,0
cust1487,,670000,0,,0,0,,,,,,,,1,NO,,,,,1,0,13,0,47,19.61,0,,0
cust1488,0,310000,0,0,0,0,0,0,0,0,0,0,0,2,YES,0,0,0,0,1,5,5,5,10,0,1,,1
cust1489,,570000,0,,0,0,,,,,,,,1,NO,,,,,1,0,5,0,47,19.5,0,,0
cust1490,0,430000,0.5,1,0.5,0.5,0,0,0,0,0,0,0,3,NO,1,1,0,1,1,5,5,5,33,19.5,1,,1
cust1491,0.5,430000,1,1,1,0,0,0,0,1,0,0,0,3,NO,0,2,1,0,1,7,13,7,47,19.5,2,,2
cust1492,,650000,0,,0,0,,,,,,,,1,NO,,,,,2,0,5,0,35,18.02,0,,0
cust1493,,300000,0,,0,0,,,,,,,,1,NO,,,,,0,0,7,0,10,19.5,0,,0
cust1494,0.5,530000,1,1,1,0,0,0,0,1,0,0,0,3,NO,0,2,1,0,1,8,8,8,45,19.52,2,,2
cust1495,0.5,650000,1,1,1,0,0,0,0,1,0,0,0,3,NO,0,2,1,0,1,13,30,13,45,18.01,2,,2
cust1496,0,495000,0.5,1,0.5,0.5,0,0,0,0,0,0,0,3,NO,1,1,0,1,2,7,21,7,45,19.5,1,,1
cust1497,0.5,390000,1,1,1,0,0,0,0,1,0,0,0,3,NO,0,2,1,0,2,19,,19,45,19,2,,2
cust1498,0,1335000,0,0,0,0.5,0,0,0,0,0,0,0,3,YES,1,0,0,1,3,19,5,19,33,19.5,2,,2
cust1499,0,816000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,11,13,11,52,19.5,1,,1
cust1500,0,650000,1,1,1,0,1,0,1,1,5,5,1,2,NO,0,1,1,0,2,5,5,5,38,18.03,1,,1
cust1501,0,650000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,5,5,5,26,19.5,1,,1
cust1502,0.5,1239000,1,1,1,0,0,0,0,1,0,0,0,3,NO,0,2,1,0,1,8,14,8,42,19.51,2,,2
cust1503,,360000,0,,0,0,,,,,,,,2,NO,,,,,0,0,5,0,16,28.15,0,,0
cust1504,,119185,0,,0,0,,,,,,,,2,NO,,,,,0,0,16,0,29,27.04,0,,0
cust1505,,44770,0,,0,0,,,,,,,,2,NO,,,,,1,0,,0,16,26.52,0,,0
cust1506,,529740,0,,0,0,,,,,,,,1,NO,,,,,0,0,23,0,22,26.02,0,,0
cust1507,,175000,0,,0,0,,,,,,,,1,NO,,,,,0,0,16,0,33,20.36,0,,0
cust1508,,915000,0,,0,0,,,,,,,,1,NO,,,,,3,0,5,0,49,19.5,0,,0
cust1509,,1400000,0,,0,0,,,,,,,,1,NO,,,,,0,0,23,0,28,22,0,,0
cust1510,0,480000,0,0,0,0.5,0,0,0,0,0,0,0,3,YES,1,0,0,1,0,5,5,5,21,24,1,,1
cust1511,0.5,426000,1,1,1,0,0,0,0,1,0,0,0,3,NO,0,2,1,0,2,4,5,4,37,19.5,2,,2
cust1512,0,150000,0.5,1,0.5,0.5,0,0,0,0,0,0,0,3,NO,1,1,0,1,0,12,5,12,15,23,1,,1
cust1513,0,150000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,5,,5,10,26.01,1,,1
cust1514,0,950000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,2,17,5,17,16,26.01,1,,1
cust1515,,145000,0,,0,0,,,,,,,,1,NO,,,,,2,0,10,0,30,26.36,0,,0
cust1516,0,470000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,2,4,20,4,39,19.53,1,,1
cust1517,0,53025000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,2,4,5,4,34,18.01,1,,1
cust1518,0,710000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,2,5,5,5,24,19.5,1,,1
cust1519,0,390000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,10,18,10,10,0,1,,1
cust1520,0,650000,0.5,1,0.5,0.5,2,0,1,0,0,0,0,3,NO,1,1,0,1,1,5,20,5,33,18.01,1,,1
cust1521,0,550000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,4,7,4,21,24.01,1,,1
cust1522,0,410000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,5,5,5,19,23.23,1,,1
cust1523,0,590000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,5,4,5,22,25.04,1,,1
cust1524,0,550000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,30,7,30,20,24.07,1,,1
cust1525,0,640000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,8,5,8,10,27.37,1,,1
cust1526,0,450000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,20,6,20,39,24.02,1,,1
cust1527,0,550000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,13,24,13,19,23.79,1,,1
cust1528,0,624000,0,0,0,0,0,0,0,0,0,0,0,2,YES,0,0,0,0,1,5,8,5,22,25.48,1,,1
cust1529,0,510000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,5,9,5,31,24.38,1,,1
cust1530,,822982,0,,0,0,,,,,,,,3,NO,,,,,2,0,,0,21,28.22,0,,0
cust1531,0,945000,0.5,1,0.5,0.5,0,0,0,0,0,0,0,3,NO,1,1,0,1,0,5,5,5,45,19.5,1,,1
cust1532,0,700000,0.5,1,0.5,0.5,0,0,0,0,0,0,0,3,NO,1,1,0,1,1,9,5,9,15,19.5,1,,1
cust1533,0,450000,0,0,0,0,0,0,0,0,0,0,0,2,YES,0,0,0,0,3,13,,13,42,19,1,,1
cust1534,,570000,0,,0,0,,,,,,,,1,NO,,,,,0,0,7,0,35,18.03,0,,0
cust1535,0,570000,0,0,0,0,0,0,0,0,0,0,0,2,YES,0,0,0,0,0,13,5,13,18,19.5,1,,1
cust1536,,650000,0,,0,0,,,,,,,,1,NO,,,,,2,0,5,0,47,18,0,,0
cust1537,,370000,0,,0,0,,,,,,,,1,NO,,,,,2,0,9,0,63,19,0,,0
cust1538,0,670000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,11,4,11,40,18.41,1,,1
cust1539,0,870000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,3,4,6,4,46,18.56,1,,1
cust1540,0,870000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,11,8,11,34,18.17,1,,1
cust1541,0,300000,0,0,0,0.5,0,0,0,0,0,0,0,3,YES,1,0,0,1,0,5,14,5,27,19.5,1,,1
cust1542,0,675000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,3,18,5,18,50,18.4,1,,1
cust1543,,1050000,0,,0,0,,,,,,,,1,NO,,,,,1,0,6,0,35,18.6,0,,0
cust1544,,1575000,0,,0,0,,,,,,,,1,NO,,,,,1,0,31,0,35,19.13,0,,0
cust1545,,300000,0,,0,0,,,,,,,,1,NO,,,,,2,0,5,0,23,16.43,0,,0
cust1546,,763000,0,,0,0,,,,,,,,1,NO,,,,,0,0,,0,40,17.32,0,,0
cust1547,,375000,0,,0,0,,,,,,,,1,NO,,,,,2,0,6,0,39,18.6,0,,0
cust1548,,975000,0,,0,0,,,,,,,,1,NO,,,,,2,0,5,0,52,18.52,0,,0
cust1549,,206000,0,,0,0,,,,,,,,1,NO,,,,,0,0,,0,17,17.6,0,,0
cust1550,,150000,0,,0,0,,,,,,,,1,NO,,,,,1,0,7,0,34,18.42,0,,0
cust1551,0,370000,0.5,1,0.5,0.5,0,0,0,0,0,0,0,3,NO,1,1,0,1,2,5,5,5,45,19.5,1,,1
cust1552,0.5,370000,1,1,1,0,0,0,0,1,0,0,0,3,NO,0,2,1,0,2,13,6,13,41,19,2,,2
cust1553,0,150000,0.5,1,0.5,0.5,0,0,0,0,0,0,0,3,NO,1,1,0,1,1,13,5,13,15,26.64,1,,1
cust1554,0,650000,1,1,1,0,1,0,1,1,5,5,1,2,NO,0,1,1,0,3,5,5,5,40,18.04,1,,1
cust1555,,650000,0,,0,0,,,,,,,,1,NO,,,,,2,0,6,0,29,19.35,0,,0
cust1556,,462000,0,,0,0,,,,,,,,1,NO,,,,,2,0,14,0,34,19.5,0,,0
cust1557,,610000,0,,0,0,,,,,,,,1,NO,,,,,5,0,29,0,39,19.5,0,,0
cust1558,0,490000,0,0,0,0,0,0,0,0,0,0,0,2,YES,0,0,0,0,2,13,17,13,38,19.06,1,,1
cust1559,,765000,0,,0,0,,,,,,,,1,NO,,,,,2,0,5,0,31,19.5,0,,0
cust1560,,714000,0,,0,0,,,,,,,,1,NO,,,,,1,0,18,0,35,18,0,,0
cust1561,,500000,0,,0,0,,,,,,,,2,NO,,,,,0,0,31,0,22,21.35,0,,0
cust1562,,308579,0,,0,0,,,,,,,,2,NO,,,,,1,0,,0,34,17.25,0,,0
cust1563,0,250000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,5,14,5,34,17.54,1,,1
cust1564,,250000,0,,0,0,,,,,,,,1,NO,,,,,2,0,5,0,47,13.22,0,,0
cust1565,,250000,0,,0,0,,,,,,,,1,NO,,,,,1,0,11,0,11,24.16,0,,0
cust1566,0,421876,0,0,0,0,0,0,0,0,0,0,0,3,YES,0,0,0,0,1,11,21,11,21,24,2,,2
cust1567,0,250000,0.5,1,0.5,0.5,1,1,0,0,25,25,1,3,NO,1,1,0,1,2,6,5,6,21,25,1,,1
cust1568,0.5,72828,1,1,1,0,0,0,0,1,0,0,0,3,NO,0,2,1,0,0,4,5,4,21,28.56,1,,1
cust1569,,390850,0,,0,0,,,,,,,,3,NO,,,,,1,0,5,0,21,29.13,0,,0
cust1570,0.5,442963,1,1,1,0,0,0,0,1,0,0,0,3,NO,0,2,1,0,0,6,,6,21,28.28,1,,1
cust1571,,279896,0,,0,0,,,,,,,,3,NO,,,,,0,0,,0,21,28.05,0,,0
cust1572,,357470,0,,0,0,,,,,,,,3,NO,,,,,1,0,5,0,21,28.05,0,,0
cust1573,,406196,0,,0,0,,,,,,,,2,NO,,,,,0,0,11,0,22,26,0,,0
cust1574,,569422,0,,0,0,,,,,,,,2,NO,,,,,0,0,5,0,22,26.62,0,,0
cust1575,,150000,0,,0,0,,,,,,,,1,NO,,,,,1,0,10,0,29,23.75,0,,0
cust1576,,203896,0,,0,0,,,,,,,,1,NO,,,,,2,0,,0,34,14.12,0,,0
cust1577,,223532,0,,0,0,,,,,,,,1,NO,,,,,0,0,,0,35,17.25,0,,0
cust1578,,1128724,0,,0,0,,,,,,,,1,NO,,,,,2,0,27,0,42,22.09,0,,0
cust1579,0.5,30000000,1,1,1,0,3,1,0,1,17,25,3,3,NO,0,2,1,0,1,12,14,12,25,26.46,2,,2
cust1580,0.5,300000,1,1,1,0,2,1,0,1,25,25,2,3,NO,0,2,1,0,1,22,,22,9,27.48,2,,2
cust1581,0,213921,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,27,,27,34,17.67,2,,2
cust1582,0,131923,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,2,5,5,5,34,17,1,,1
cust1583,,1040000,0,,0,0,,,,,,,,1,NO,,,,,0,0,31,0,35,22.01,0,,0
cust1584,,333539,0,,0,0,,,,,,,,1,NO,,,,,2,0,,0,35,17.27,0,,0
cust1585,,756872,0,,0,0,,,,,,,,1,NO,,,,,0,0,13,0,47,22.06,0,,0
cust1586,,178996,0,,0,0,,,,,,,,1,NO,,,,,1,0,5,0,35,17.27,0,,0
cust1587,,250000,0,,0,0,,,,,,,,1,NO,,,,,2,0,4,0,11,26.88,0,,0
cust1588,,17579,0,,0,0,,,,,,,,1,NO,,,,,0,0,,0,23,28.33,0,,0
cust1589,,268024,0,,0,0,,,,,,,,1,NO,,,,,0,0,17,0,29,26.34,0,,0
cust1590,0,764988,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,2,11,14,11,34,16,1,,1
cust1591,,177665,0,,0,0,,,,,,,,2,NO,,,,,1,0,15,0,38,17.27,0,,0
cust1592,0,279700,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,2,12,5,12,10,19,1,,1
cust1593,0,125000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,2,5,17,5,16,23.5,1,,1
cust1594,0,1505288,1,1,1,0,0,0,0,1,0,0,0,3,NO,0,1,1,0,2,6,5,6,6,0,2,,2
cust1595,0,550000,0.5,0,0.5,0,0,0,0,1,0,0,0,3,NO,0,1,1,0,2,5,4,5,21,19.02,2,,2
cust1596,,2358103,0,,0,0,,,,,,,,1,NO,,,,,0,0,10,0,42,24.09,0,,0
cust1597,,150000,0,,0,0,,,,,,,,1,NO,,,,,0,0,4,0,17,22.22,0,,0
cust1598,,190500,0,,0,0,,,,,,,,1,NO,,,,,1,0,31,0,22,19.16,0,,0
cust1599,,63500,0,,0,0,,,,,,,,1,NO,,,,,0,0,,0,28,19.36,0,,0
cust1600,,115828,0,,0,0,,,,,,,,1,NO,,,,,3,0,16,0,47,17.08,0,,0
cust1601,,250000,0,,0,0,,,,,,,,1,NO,,,,,1,0,11,0,23,14.8,0,,0
cust1602,,416921,0,,0,0,,,,,,,,1,NO,,,,,2,0,10,0,30,15.03,0,,0
cust1603,0,681500,0.5,1,0.5,0.5,0,0,0,0,0,0,0,3,NO,1,1,0,1,1,5,27,5,28,15.46,1,,1
cust1604,0,125000,0,0,0,0.5,0,0,0,0,0,0,0,3,YES,1,0,0,1,0,4,5,4,33,14.53,1,,1
cust1605,0,304919,0.5,0,0.5,0,0,0,0,1,0,0,0,3,NO,0,1,1,0,2,13,13,13,33,17,3,,3
cust1606,0,250000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,5,17,5,34,17.03,1,,1
cust1607,,235298,0,,0,0,,,,,,,,2,NO,,,,,3,0,4,0,30,15.14,0,,0
cust1608,0,125000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,6,10,6,34,17.51,1,,1
cust1609,0,250000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,10,4,10,34,17,1,,1
cust1610,0,150000,0,0,0,0,0,0,0,0,0,0,0,2,YES,0,0,0,0,0,17,20,17,28,23.09,1,,1
cust1611,0,250000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,5,5,5,22,17.48,1,,1
cust1612,,259168,0,,0,0,,,,,,,,2,NO,,,,,0,0,20,0,22,26.32,0,,0
cust1613,,584374,0,,0,0,,,,,,,,2,NO,,,,,1,0,19,0,22,26.19,0,,0
cust1614,,449806,0,,0,0,,,,,,,,2,NO,,,,,1,0,,0,27,26.33,0,,0
cust1615,,143372,0,,0,0,,,,,,,,2,NO,,,,,0,0,5,0,22,28.3,0,,0
cust1616,,149308,0,,0,0,,,,,,,,2,NO,,,,,0,0,,0,22,28.76,0,,0
cust1617,,394982,0,,0,0,,,,,,,,1,NO,,,,,1,0,16,0,23,26.34,0,,0
cust1618,,499507,0,,0,0,,,,,,,,1,NO,,,,,1,0,4,0,23,27.52,0,,0
cust1619,,550000,0,,0,0,,,,,,,,1,NO,,,,,1,0,28,0,42,16.01,0,,0
